ID;Puntuación;Porcentaje;Dirección;Guión;Argumento;Género;Duración;Título
tt10049898;;;Jon Escobar;['Jon Escobar'];"Follows a middle aged mentally unstable man ""Jonny (Garage) Barnabus"" who attempts to create a DIY cooking show within his own garage with little to no money. The style and genre I aimed for in this project, follows the lines of dark comedy, satire and found footage.";['Comedia'];10.0;Jonny's Cooking Garage
tt0448115;7.0;70.0;David F. Sandberg;['Henry Gayden', 'Darren Lemke', 'Bill Parker'];Todo el mundo lleva un superhéroe en su interior, solo se necesita un poco de magia para sacarlo. En el caso de Billy Batson, un joven huérfano de 14 años, con tan solo pronunciar la palabra Shazam se convierte en un superhéroe adulto.;['Acción', 'Aventura', 'Comedia'];132.0;¡Shazam!
tt0800325;7.0;70.0;Jeff Tremaine;['Rich Wilkes', 'Amanda Adelson', 'Tommy Lee'];La historia de cómo Mötley Crüe llegó a ser uno de los grupos de rock'n roll más conocidos de la historia.;['Biografía', 'Comedia', 'Drama'];107.0;The Dirt
tt10003806;;;Mahadev Tripathi;['Bishesh Panta'];;['Comedia'];;Jadugar 2
tt10002544;;;Matías Nicieza;['Séchu Sende', 'Matías Nicieza'];;['Comedia'];6.0;Instrucciones para empezar a hablar gallego
tt10003014;8.1;81.0;Alex Helfrecht;['Alex Helfrecht', 'Gabriella Moran', 'Jörg Tittel'];When Boris and Olga arrive at the port of Dover with precious cargo, the border authorities, headed by the formidable Mrs. Pyke (Olivia Williams), uncover truths hidden - quite literally - within our protagonists.;['Comedia'];12.0;NYET! - a Brexit UK Border Farce
tt10006270;4.9;49.0;Tilde Harkamp;['Claudia Boderke', 'Lars Mering'];Single mom Eva goes on a weekend of hotel, sauna, bikini wax and pheasant hunting with her ex's cute, young girlfriend, Bella, and their married friend, Marlene, so she can have an affair there. Nothing goes as planned.;['Comedia', 'Drama'];92.0;Jagtsæson
tt10002862;;;Wayne Kelly;['Keith Large', 'Maria Smith'];When lovers, husband, sister, wife and mother all share their guilt through the same bunch of flowers, anarchic chaos ensues.;['Comedia'];;Guilty Bunch of Flowers
tt10007352;;;Onur Aldogan;['Ömer Fikret Sen'];;['Comedia'];110.0;Sifir: Etkisiz Eleman
tt10006208;7.0;70.0;Eric Raunio;['Eric Raunio'];An aspiring picture artist goes to great lengths to produce just the right pieces for his upcoming show. Break a leg.;['Comedia'];3.0;Modern Art
tt10008526;;;Jasmine Lindemann;['C.J. Lazaretti'];A sceptical talk show host interviews Jesus Christ to find the truth behind his most famous miracles.;['Comedia'];3.0;Scripture Screw-Up
tt10009030;5.8;58.0;Stephen Cedars;['Stephen Cedars', 'Benji Kleiman', 'Scott Yacyshyn'];After status-obsessed teen Sara has sex for the first time, she wakes up the next day nine months pregnant-with an alien.;['Comedia', 'Terror', 'Ciencia ficción'];96.0;Snatchers
tt10010132;;;Jess Taylor;['Quenn Partin', 'Jess Taylor'];;['Comedia', 'Romance'];;All Tied Up
tt10006250;;;Adil Zubair;['Adil Zubair'];;['Comedia'];10.0;Jay and Anna
tt10008568;;;Laurence Unger;['Laurence Unger'];A reformed taxidermist resurrects taxidermy animals with chaotic consequences in this all-female silent film. Created through improvisation and play with six young actors from 4 to 12 years old, this kitsch comedic fable invites viewers to re-think what little girls are made of.;['Comedia', 'Familiar'];8.0;Who Let the Taxidermy Out?
tt10008984;8.5;85.0;Hugo;['François Dupont'];Yves goes to the lavatory to wash his clothes. His wife rings him and the wreath because he forgot to take the laundry soap. Yves will he get out of it?;['Comedia'];2.0;Laisse Yves tranquille
tt10009474;5.7;57.0;Paul Burger;['Paul Burger'];A couple tries to spice up their love life by inviting an old friend back into the bedroom.;['Comedia'];6.0;New Things
tt10011302;6.0;60.0;Ian Cheney;;Emojis are a worldwide phenomenon, with some arguing that these smiling poops and heart-eyed faces are on the verge of actually becoming their own language. Who, if anyone, is in charge of this new global digital language?;['Documental', 'Comedia'];81.0;Picture Character
tt10009434;5.3;53.0;Kenneth R. Frank;['Kenneth R. Frank'];One man learns to die. Another man learns to live.;['Comedia', 'Drama'];81.0;Family Obligations
tt10011336;6.3;63.0;Sasie Sealy;['Banban Cheng', 'Sasie Sealy'];Ambientada en el barrio chino de la ciudad de Nueva York, una abuela china malhumorada y fumadora empedernida va por todo o nada en el casino, aterrizando en el lado equivocado de la suerte y en medio de una guerra de pandillas.;['Comedia', 'Crimen', 'Drama'];87.0;Lucky Grandma
tt10012688;;;Devon Perez;['Devon Perez', 'Hart Perez'];Irish Splash is a short film that reimagines whiskey as a cooking condiment.;['Comedia'];1.0;Irish Splash
tt10013072;6.7;67.0;Brendan Mitchell;['Brendan Mitchell', 'Gabriel Mercado', 'Frankie Pozos'];YouTubers Brendan Mitchell and his pint-sized sidekick Gabriel Mercado make their long-awaited return to Sin City. They double-down with new crew members and a mysterious fanny pack.;['Documental', 'Comedia'];78.0;Out and About Movie 2: Las Vegas Adventure
tt10010836;;;Nathan Raine;['Nathan Raine'];;['Comedia'];4.0;How Father Lawrence Briefly Considered a Career in Landscaping
tt10011244;5.6;56.0;Nick Gatsby;['Nick Gatsby'];The Tenant continuously fails to escape his deadly apartment in under 5 minutes.;['Comedia', 'Fantasía', 'Terror'];51.0;My Neighbor Wants Me Dead
tt10010790;;;Bobby Friedman;['Bobby Friedman'];"Life is kind of funny sometimes. ""Under Cover Comic"" is the story of a family man who, after a strange brush with death, decides to pursue stand-up comedy. In the film, he grapples with push and pull between family, passion, and the frailty.";['Comedia'];19.0;Under Cover Comic
tt10009342;;;Chunxiao Li;['Tingna Guan', 'Yishan Jiang', 'Xiaobao Song'];;['Comedia', 'Romance'];85.0;Trouble Makers
tt10009332;;;Logan Yuzna;['Diana Lado'];;['Comedia'];;The Right Reasons
tt10015432;7.0;70.0;Sergey A.;['Sergey A.'];The main character named Dima Maslennikov is sent to the eerie forest to shoot the next episode of his show. However, the filming is not going according to plan. The flock of bloodthirsty sharks started hunting at Dmitriy.;['Acción', 'Comedia', 'Terror'];50.0;Forest of the Dead Sharks
tt10014328;;;Amanda Hinkley;['Amanda Hinkley'];When Emma's boyfriend leaves for a guys' night, her deepest insecurities and wildest fears about their relationship come to life before her very eyes.;['Comedia', 'Drama'];;Uncertainship
tt10014508;;;Lisa Crnic;['Lisa Crnic', 'Eirinn Disbrow'];Three social media obsessed girls attempt to go camping in the desert, but things take a dark turn when their cell phones go missing and they are forced to survive without them.;['Comedia'];7.0;Girls Gone Camping
tt10014298;;;Arepo;['Arepo', 'Alberto Bona', 'Federico Cicardi'];A relaxing walk in the countryside unexpectedly turns into an existential mystery.;['Comedia', 'Drama'];5.0;Piercing Stillness
