ID;Puntuación;Porcentaje;Dirección;Guión;Argumento;Género;Duración;Título
tt10140678;;;Mikel Navarro Ayensa;['Mikel Navarro Ayensa'];The Blackout: El Apagón is an apocalyptic short film directed by Mikel Navarro Ayensa in 2019.;['Misterio', 'Ciencia ficción'];15.0;The Blackout: El Apagón
tt0805647;5.4;54.0;Robert Zemeckis;['Robert Zemeckis', 'Kenya Barris', 'Guillermo del Toro'];A finales de 1967, un pequeño huérfano se va a vivir con su abuela a Demopolis, un pueblo de Alabama. El niño y su abuela tienen extraños encuentros con brujas aparentemente glamurosas, pero absolutamente diabólicas.;['Aventura', 'Comedia', 'Familiar'];106.0;Las brujas de Roald Dahl
tt0983946;4.9;49.0;Jeff Wadlow;['Jeff Wadlow', 'Christopher Roach', 'Jillian Jacobs'];El Sr. Roarke hace realidad los sueños de sus huéspedes. Sin embargo, cuando todo se convierte en una pesadilla, los invitados tienen que resolver el misterio de la isla para poder escapar con vida.;['Fantasía', 'Terror', 'Misterio'];109.0;Fantasy Island
tt10003008;5.7;57.0;Dave Franco;['Dave Franco', 'Joe Swanberg', 'Mike Demski'];Dos parejas alquilan una casa de vacaciones para lo que debería haber sido una escapada llena de celebraciones.;['Drama', 'Terror', 'Misterio'];88.0;Vigilados
tt10004108;4.8;48.0;Andy Collier;['Andy Collier', 'Paul Kane', 'Tor Mian'];After his mother's death, Isaac and pregnant wife visit his Norwegian island birthplace for an inheritance. They uncover Isaac's dark past secrets. Their trip turns nightmarish when they encounter a cult worshipping a sea deity.;['Terror', 'Misterio', 'Suspense'];87.0;Sacrifice
tt10020730;;;Aria Jackson;['Aria Jackson'];While grieving the unexpected loss of his girlfriend, a man receives a chilling call. It's her.;['Terror', 'Misterio'];16.0;Phone Home
tt10065694;5.8;58.0;Gerard Bush;['Gerard Bush', 'Christopher Renz'];La autora de éxito Veronica Henley se ve atrapada en una terrible realidad y tiene que destapar un misterio que desafía toda comprensión antes de que sea demasiado tarde.;['Drama', 'Terror', 'Misterio'];105.0;Antebellum
tt10065208;;;Erik M.G. Fox;['Erik M.G. Fox'];A hitman does one last job to get home before he deteriorates completely.;['Crimen', 'Drama'];12.0;32 Goldfish
tt10068916;8.0;80.0;Masayuki Kojima;['Akihito Tsukushi', 'Hideyuki Kurata'];La aventura épica de los valientes Riko y Reg, a quienes se une su nuevo amigo Nanachi.;['Animación', 'Aventura', 'Drama'];113.0;Made in Abyss: El amanecer del alma profunda
tt10096114;8.4;84.0;Shaarath Vihari;['Shaarath Vihari'];After the mysterious death of Heena Siddiqui, an investigative journalist at Global Post News, her colleague Nick decides to take her investigation forward with help from his long-time friend Sasha, where they encounter incredibly powerful Super-Soldiers.;['Acción', 'Crimen', 'Misterio'];51.0;The Glint of Darkness: Revolution
tt10098068;;;Paddy Hay;['Paddy Hay'];Overwhelmed by society, a young man drifts from the bustle of the city streets to an urban bushland, where he encounters a fellow outlier.;['Drama', 'Misterio'];16.0;Cuckoo Roller
tt10106082;7.3;73.0;Eduardo M. Clorio;['Paco Arriagada', 'Karla Coronado', 'Idalia Damián Azcoitia'];10 fantásticas y oscuras conversaciones nos cuentan la historia de una familia mexicana a través de las relaciones y conflictos de dos hermanos.;['Comedia', 'Drama', 'Misterio'];97.0;Conversaciones
tt10116558;;;Abhishek Samariya;['Abhishek Samariya'];A surreal dark comedy, set at a funeral, narrated by a cat.;['Comedia', 'Drama'];11.0;John Mortonson's Funeral
tt10130964;8.8;88.0;Noel Vinson;['Noel Vinson', 'T.C. De Witt'];A man with a bounty on his head joins a game of high stakes poker against three strangers who bet with more than just money and have plenty of time to kill.;['Drama', 'Misterio'];29.0;Dusters
tt10151054;5.5;55.0;Scott Teems;['Scott Teems', 'Andrew Brotzman', 'Damon Galgut'];Un vagabundo mata a un predicador ambulante y ocupa su lugar en una iglesia de un pequeño pueblo, sin embargo, el jefe de policía sospecha que hay un crimen.;['Crimen', 'Misterio', 'Suspense'];98.0;The Quarry
tt10147910;5.6;56.0;Lee Thongkham;['Lee Thongkham', 'Piyaluk Tuntisrisakul'];Joy trabaja como sirvienta doméstica y es perseguida por el espíritu de la sirvienta anterior que la guía para descubrir el secreto detrás de su muerte.;['Drama', 'Terror', 'Misterio'];102.0;The Maid
tt10170932;;;Dawid Krepski;['Dawid Krepski'];"""His Mother"" is an arthouse thriller about solitary motherhood. As an aspiring immigrant actress tells her story, it is soon unveiled what she herself is not aware of - that she was taken advantage of and lured into isolation from the bustling life of Los Angeles. Something disturbing and tenebrous is hidden under the layer of her seemingly normal life.";['Fantasía', 'Terror'];24.0;His Mother
tt10178386;6.8;68.0;Marina Libik;['Marina Libik'];The peace of a middle-class family is shattered by the suicide of the elder daughter just a month after she is admitted to college. Coral, her younger sister, replaces her in the college to find out the circumstances her sister's death.;['Crimen', 'Drama', 'Misterio'];123.0;No Man's Truth
tt10183816;5.4;54.0;Michael M. Scott;['David Golden'];Cuando un anciano rico muere e inesperadamente deja su patrimonio a su nueva cuidadora, ella se ve envuelta en una red de engaños y asesinatos.;['Crimen', 'Misterio', 'Suspense'];96.0;Dangerous Lies
tt10187680;6.8;68.0;Anas Khan;['Anas Khan', 'Akhil Paul', 'Ravi Rajput'];Samuel uses his forensic skills and discovers breakthroughs in a serial killing case as further victims are added to the list. Shikha teams up with Samuel and uncovers evidence that might lead to the killer's identity.;['Crimen', 'Misterio', 'Suspense'];134.0;Forensic
tt10192626;;;Ann Oren;;Blue brings nature, lunacy, emotion and humanity indoors, using the color blue as the main protagonist.;['Fantasía', 'Misterio'];5.0;Blue
tt10198072;4.3;43.0;Mike Dunkin;['Daniel Aldron', 'Mike Dunkin'];A home invasion horror movie in the vein of You're Next and The Purge, about a group of people under siege by masked intruders in an abandoned hotel.;['Terror', 'Misterio'];81.0;Don't Let Them In
tt10204512;3.6;36.0;Chad Barager;['Chad Barager', 'Kevin Speckmaier'];La herencia de una mujer la lleva a Europa del Este para descubrir un oscuro e inquietante secreto familiar.;['Terror', 'Misterio', 'Suspense'];87.0;The Inheritance
tt1020581;;;Fortune Features;;;['Drama', 'Misterio', 'Romance'];;The Method
tt10214316;5.0;50.0;Julian Baner;['Julian Baner'];After his girlfriend's death, an aimless musician spirals into a genre-bending fever dream.;['Misterio', 'Suspense'];78.0;Some Southern Waters
tt10214566;;;Kevin Vu;['Kevin Vu'];Two sisters at an all-women's school find their close relationship and lives being torn apart under mysterious circumstances.;['Drama', 'Misterio'];17.0;Perfect as Cats
tt10235600;3.7;37.0;Terrie Samundra;['Rupinder Inderjit', 'David Walter Lech', 'Terrie Samundra'];Shivangi, una niña de 10 años, debe salvar la aldea de su familia en Punyab de los fantasmas de un pasado siniestro.;['Drama', 'Terror', 'Misterio'];90.0;Kaali Khuhi
tt10262390;;;Bársony Dávid;['Bársony Dávid'];;['Biografía', 'Drama', 'Misterio'];;Way to Paris
tt10264340;2.4;24.0;Alex R. Wagner;['Julia St. Pierre'];A costumer designer is sent to the Catskills for an interactive theatre piece set in the 1920s. When she arrives things seem dark, strange and off. She soon realizes she is part of a student film.;['Comedia', 'Drama', 'Misterio'];77.0;Light from the Tower
tt10266862;7.7;77.0;John Raya;['John Raya', 'Grey Rich'];The third and final installment in the trilogy. Mike Schmidt has gone missing and it is up to newcomers Dwight, Jessica and Oscar to stop nefarious Serial Killer William Afton once and for all.;['Terror', 'Misterio'];;Five Nights at Freddy's: Demons of the Past
tt10272386;8.2;82.0;Florian Zeller;['Christopher Hampton', 'Florian Zeller'];Un hombre rechaza toda la ayuda de su hija a medida que envejece. Mientras trata de encontrarle sentido a sus circunstancias cambiantes, comienza a dudar de sus seres queridos, de su propia mente e incluso del tejido de su realidad.;['Drama', 'Misterio'];97.0;El padre
tt10269684;3.7;37.0;Matthew Goodhue;['Matthew Goodhue'];A brother and sister stumble upon their father's secret one year after his death. They soon learn that this secret may not be his alone.;['Terror', 'Misterio', 'Suspense'];84.0;Woe
tt10276880;;;Tiago Pimentel;['António Miguel Pereira', 'Tiago Pimentel'];Nothing feels worse than being apart from yourself.;['Drama', 'Misterio'];17.0;Inside
tt10284242;8.8;88.0;Federica Alice Carlino;['Federica Alice Carlino'];1999, three teenage friends decide to organize a prank to be on TV, but things turn deadly. 20 years later the past comes back to haunt who's left..;['Drama', 'Misterio'];;The Monster's Club
tt10290470;;;Sebastian Mlynarski;['Jim Colvill', 'Sebastian Mlynarski'];Four disparate characters brought together by a city-wide blackout have the opportunity to help each other. But will they?;['Drama', 'Misterio'];14.0;Are We Good?
tt10346366;4.8;48.0;O. Corbin Saleken;['O. Corbin Saleken'];A 12-year-old boy investigates the disappearance of a child in his neighbourhood.;['Comedia', 'Misterio', 'Suspense'];81.0;The Dummy Factor
tt10345858;6.6;66.0;István Nyíri Kovács;['Gábor Kertai', 'István Nyíri Kovács'];;['Comedia', 'Drama', 'Misterio'];;Boszorkányház
tt10370456;4.0;40.0;Graham Abraham;['Graham Abraham', 'Julie DeStefano', 'Benjamin Johnson'];When a whistle-blower has been found murdered, a state police detective named Karen investigates a suburban water supply pollution scandal that a chemical company is trying to cover up in New York state.;['Acción', 'Misterio', 'Suspense'];70.0;Trail to the Reservoir
tt10371248;;;Karen Anstee;['Karen Anstee'];As a mysterious adversary closes in on their isolated farmhouse, two sisters prepare to fight for their lives but old wounds prove more dangerous.;['Crimen', 'Drama'];5.0;Living with Honor
tt10400198;7.8;78.0;Jared Douglas;['Jared Douglas'];A young man believes his life is in danger after finding a mysterious bag of money. He flees Los Angeles and his daughter in search of safety. - A bag of money, a tumultuous chase, and a story of man vs. self.;['Drama', 'Misterio', 'Suspense'];84.0;The Sound of The Wind
tt10399674;3.5;35.0;Kasia Adamik;['Kasia Adamik', 'Joanna Bator', 'Olga Chajdas'];Cinco historias sobre temas de mujeres, vagamente conectadas y con un elemento erótico.;['Drama', 'Misterio', 'Romance'];137.0;Erotica 2022
tt10403754;;;Connie Kincer;['Dale Hills', 'Jimmie Chiappelli', 'Chloe Chiappelli'];;['Misterio'];;Boat Ride at Last
tt10417726;8.7;87.0;Keyvan Sheikhalishahi;['Keyvan Sheikhalishahi'];Jonas Olsen, un ajedrecista atormentado por un pasado trágico, recibe la oportunidad de participar en una misteriosa partida, Divertimento.;['Misterio', 'Suspense'];31.0;Divertimento
tt10418846;4.0;40.0;Jeffrey Reddick;['Jeffrey Reddick'];Una joven en proceso de recuperación tras un evento traumático presencia un asalto a un hombre junto con otros testigos que no intervienen para ayudarle, y que poco a poco se convierten en el objetivo de alguien, o algo.;['Terror', 'Misterio', 'Suspense'];90.0;Good Samaritan
tt10422288;;;Alexandre Bilardo;['Alexandre Bilardo', 'Andreia Ribeiro'];The fragments of a woman's life that is reborn after being consumed in the flames.;['Drama', 'Fantasía'];4.0;Phoenix
tt10433624;6.4;64.0;Eva Dans;['Eva Dans'];Carmen Vidal is a private detective addicted to pizza, beer and marijuana who fights against a criminal Senator to avenge the death of her colleague, in a modern film noir about self-improvement.;['Comedia', 'Crimen', 'Drama'];70.0;Carmen Vidal Mujer Detective
tt10436798;5.8;58.0;Morgan O'Callaghan;"['Jonny Brookes', ""Morgan O'Callaghan""]";Detective Harvey Price (George Everett-Button) has been transferred over to a new unit, where he is to befriend his new and intelligent partner Alexander Boston (Jonny Brookes), together, both Alex and Harvey must put their differences to the side so they can tackle a new threat, with very limited help from the corrupt police service they work for. Price is to be chal... Leer todo;['Comedia', 'Crimen', 'Misterio'];64.0;The Arsonist
tt10437542;2.7;27.0;William Butler;['Jacob Kyle Young'];Two sisters discover a dark secret while making a documentary about mediums for a college final.;['Terror', 'Misterio', 'Suspense'];80.0;Dead Voices
tt10462556;;;Yinglin Chen;['Yinglin Chen', 'Chen Xu', 'Wu Zilin'];Chinese marine rocket was fall in the Pacific Ocean when test fire by unknown interference, the CPU found by secretive organization. The NiteWing team were ordered to carry out CPU back or destroy it.;['Misterio', 'Bélico'];24.0;NiteWing operation
tt10463030;5.4;54.0;Bhanu Pratap Singh;['Bhanu Pratap Singh'];A bereaved shipping officer investigates the mystery behind a ghost ship that washes ashore in Mumbai.;['Terror', 'Misterio', 'Suspense'];114.0;Bhoot: Part One - The Haunted Ship
tt10473312;4.2;42.0;David Ryan Keith;['David Ryan Keith'];Los cazadores se convierte en presa cuando un desconocido obsesionado con los asesinatos de Redwood convence a los familiares de luto de adentrarse en el bosque para probar la existencia del maníaco enmascarado.;['Terror', 'Misterio'];104.0;Redwood Massacre: Annihilation
tt10477470;;;Jeanne Alamercery;['Jeanne Alamercery'];Faced with a hostile environment, Cleo hopes Jonas will know how to protect her from danger.;['Aventura', 'Comedia'];27.0;Balnéothérapie
tt10477668;4.2;42.0;Adam Justice Hardy;['Adam Justice Hardy'];A women's support group becomes the target of a misogynistic brotherhood.;['Drama', 'Misterio', 'Suspense'];91.0;My Sisters
tt10477646;5.0;50.0;Homayoon Mobaraki;['Homayoon Mobaraki'];A young couple about to have a baby. Henrik (Mikael Lundgren) discovers his girlfriend Mona (Sunita Singh) making a mysterious phone call. He investigates...Henrik arranges for the couple to meet at his lake cottage, Själstugan (The cottage of Souls). Meanwhile, other mysterious events are about to take place at the cottage.;['Terror', 'Misterio', 'Suspense'];;Ofödda livsandar (Unborn Souls)
tt10500534;5.5;55.0;Jon Blåhed;['Jon Blåhed', 'Elin Willows'];A young woman from Stockholm moves to her boyfriend's hometown in northern Sweden, but the relationship quickly ends. She finds a job and stays, for reasons she doesn't even understand herself. How do you become part of something new?;['Drama', 'Misterio'];88.0;Inland
tt10504078;;;Julia Dumendiak;['Julia Dumendiak'];A hobby painter's arts opening turns into a strange event.;['Comedia', 'Misterio'];8.0;Vernissage
tt1051906;7.1;71.0;Leigh Whannell;['Leigh Whannell', 'H.G. Wells'];Cuando el maltratador ex de Cecilia se quita la vida y le deja su fortuna, ella sospecha que su muerte fue un engaño. Tras una serie de coincidencias letales, Cecilia intenta demostrar que está siendo perseguida por alguien invisible.;['Drama', 'Terror', 'Misterio'];124.0;El hombre invisible
tt10530176;7.1;71.0;Chung-Hyun Lee;['Sergio Casci', 'Chung-Hyun Lee'];Dos personas viven en tiempos diferentes. Seo-Yeon vive en el presente y Young-Sook vive en el pasado. Una llamada telefónica conecta a los dos y sus vidas cambian irrevocablemente.;['Crimen', 'Misterio', 'Ciencia ficción'];112.0;El teléfono
tt10536144;4.6;46.0;Fabio del Greco;['Massimiliano Perrotta', 'Fabio del Greco'];An old and sick man finds a smartphone: inside there are videos that tell the life of a woman.;['Comedia', 'Drama', 'Misterio'];87.0;La donna dello smartphone
tt10549708;;;Gabriela Lima;['Priscila Santa Rosa', 'Maxx Walker-Bolton'];;['Misterio'];;Mrs. Novak
tt10551346;;;;;;;;
tt10560762;;;Parsa Zolfaghari;['Parsa Zolfaghari', 'Parsa Zolfaghari'];A boy comes to an area to do an important job. A woman want to help him. In the middle of the way boy turns regret. But here, if you come, you can't escape. Same as you can never escape DEATH.;['Drama', 'Misterio'];14.0;Mr.7533's last two options
tt10560846;3.2;32.0;David Brückner;['Mario von Czapiewski'];After the unsuccessful attempt to exorcise the demon-owned Rapunzel (Olivia Dean), Father Petrosinus (Urs Remond) sold his castle in the 17th century and escaped from the retribution of the demon. Centuries later, one of his last relatives, film student Alina (Tabea Georgiamo), came with her crew to the old castle to make her graduation film there. But the related blo... Leer todo;['Terror', 'Misterio', 'Suspense'];80.0;Rapunzels Fluch
tt10616318;;;Vikash Paliwal;['Vikash Paliwal'];A hit-man goes through a mental dilemma before his job.;['Misterio', 'Suspense'];5.0;Dilemma
tt10622560;;;;;;;;
tt10619370;;;Mikko Lintunen;['Mikko Lintunen'];When an incredible love story of two people meets the everyday life.;['Drama', 'Misterio'];16.0;Rakkauden Tähden Huomisesta eiliseen
tt10619672;5.6;56.0;Muhammet Ali Tutka;['Ahmet Mete Celik', 'Furkan Govyaprak', 'Taner Kaplan'];Everything was normal until The Dragon comes to the city . 4 guys who saw that attack scared like everyone , but they did not know there was an elder strenght at their place . Somehow they'll find this Elder Strenght and They have to fight with The Mysterious Enemy .;['Acción', 'Fantasía'];;The Elder Guardians
tt10627710;5.8;58.0;Trey Haley;['Carl Weber'];NY Times Best Selling Author Carl Weber introduces us to the Hudsons, a family of African-American lawyers lead by famed attorney Bradley Hudson. They are handed the task to defend Grammy Award Winning singer Savannah who has been charged with the murder of her husband Kyle Kirby.;['Drama', 'Misterio', 'Suspense'];92.0;Influence
tt10655910;;;Pauline Moussours;['Pauline Moussours'];Ana returns to Earth and recovers memories from before her departure.;['Misterio', 'Ciencia ficción'];16.0;Ana et les flammes
tt10655908;;;Paolo Vincent;['Paolo Vincent'];;['Drama', 'Misterio'];24.0;L'Autre Maison
tt10662430;;;Valerio Dalla Ragione;['Valerio Dalla Ragione'];A lonely man becomes obsessed with a movie he happened to watch. He starts believing he is the main character himself - and therefore behaving as such in his daily life.;['Misterio'];19.0;Fersu
tt10673548;;;Victoria Shefer;['Victoria Shefer'];Desperate woman, tormented for a long time by guilt and grief, decides to take a step - forward to the light or back into the dark?;['Drama', 'Misterio'];6.0;Before I Sleep
tt10682266;5.2;52.0;Steven Brill;['Tim Herlihy', 'Adam Sandler'];A pesar de su devoción por su ciudad natal, Salem, y su fiesta de Halloween, Hubie Dubois es el hazmerreír de la comunidad. Este año las cosas se tuercen y Hubie trendrá que salvar las celebraciones.;['Comedia', 'Terror', 'Misterio'];103.0;El Halloween de Hubie
tt10692228;5.9;59.0;Prasobh Vijayan;['Ranjeet Kamala Sankar', 'Francis Thomas', 'Salil V.'];Aravind is informed that something unexpected has happened to his family and has to reach the hospital immediately. What awaits him comes as a shock as he is soon sucked into a miasma of questions that he has to fight to find the answers.;['Drama', 'Misterio', 'Suspense'];121.0;Anveshanam
tt10692936;4.6;46.0;Islam El Azzazi;['Islam El Azzazi'];She rejects grief as a reaction to loss. Instead confronting her misery face on and pushing herself to the brink, clinging to a flood of magic she experienced as a child as it flows across time from person to person and story to story.;['Fantasía', 'Misterio'];90.0;About Her
tt10701458;4.2;42.0;Tate Steinsiek;['Kathy Charles', 'H.P. Lovecraft'];Un castillo albanés con criaturas sedientas de sangre es heredado por una joven.;['Terror', 'Misterio'];106.0;Castle Freak
tt10713340;5.3;53.0;Travis Cluff;['Jill Awbrey'];El matrimonio con problemas sentimentales de una pareja se pone a prueba cuando son tomados como rehenes en un apartamento aislado por una voz invisible que controla todos sus movimientos.;['Terror', 'Misterio', 'Suspense'];94.0;Held
tt10717738;7.9;79.0;Midhun Manuel Thomas;['Midhun Manuel Thomas', 'Rajendra Sapre'];The police are on the trail of a serial killer, but with the victims being fellow officers, will they be able to catch the killer and solve the case in time?;['Crimen', 'Misterio', 'Suspense'];144.0;Anjaam Pathiraa
tt10743534;5.7;57.0;Cody Calahan;['Peter Genoway'];A drifter returns to his hometown bar during a snowstorm. To settle a debt, he tells a story involving mistaken identities, betrayals, and violence, taking a dark turn from the night's simple start.;['Misterio', 'Suspense'];90.0;The Oak Room
tt10743282;;;Ayman el Refaie;['Ayman el Refaie'];La curiosidad de una joven pareja interesada en la magia negra los lleva a visitar un antiguo templo durante un viaje a Europa del Este.;['Acción', 'Terror', 'Misterio'];;The Key
tt10756152;8.8;88.0;Nicolás de Jesús;['Amayrani Luna', 'Marco Valdovinos', 'Nicolás de Jesús'];On Christmas eve, while he waits for his mother to come home, a young man discover some secrets involving the place, that makes him feeling uneasy of being alone.;['Drama', 'Terror'];32.0;Valencia, Chapter II
tt10756302;6.3;63.0;Austin Rourke;['Austin Rourke'];When 12-year-old Rosie and Miles encounter a strange man on the 4th of July in 1974, their journey to the watch the fireworks on the outskirts of town becomes an unexpected fight for survival.;['Aventura', 'Misterio'];14.0;A Strange Calm
tt10772334;3.3;33.0;Robbie Lopez;['Robbie Lopez'];"Richie Ramone finds himself stuck in a small Town called ""Darkmarsh"" Along side a veteran Sherriff and his Deputy with a itchy trigger finger. Town is over ran by Flesh Eating Inbred Trolls addicted to Opiates,Hillbillies and Bikers with a huge painpill epidemic on the break...this will get messy.";['Acción', 'Aventura', 'Comedia'];70.0;Headcheese: The Movie
tt10772662;5.7;57.0;David Charbonier;['David Charbonier', 'Justin Powell'];Bobby y su mejor amigo Kevin son secuestrados y llevados a una casa extraña en medio de la nada. Bobby logra escapar, pero cuando comienza a escuchar los gritos de Kevin pidiendo ayuda, se da cuenta de que no puede dejar a su amigo atrás.;['Terror', 'Misterio', 'Suspense'];88.0;El niño detrás de la puerta
tt10778840;6.1;61.0;Srijit Mukherji;['Rohini Ghosh', 'Mani Shankar Mukherjee'];A crime repeats its pattern after 25 years .Is it the same killer or a new psycho on the streets?;['Drama', 'Misterio', 'Suspense'];129.0;Dwitiyo Purush
tt10776270;6.1;61.0;Timo Tjahjanto;['Timo Tjahjanto'];Dos años después de escapar de un terror demoníaco, una joven sigue viviendo perseguida por visiones sobrenaturales. Una figura en la oscuridad acecha su vida y las vidas de sus amigos.;['Fantasía', 'Terror', 'Misterio'];110.0;Sebelum Iblis Menjemput: Ayat Dua
tt10793248;;;Austin Burnette Mitchell;['Austin Burnette Mitchell', 'Jeremy Reyes'];A bizarre religious zealot entrusts the help of a hitch-hiking country singer in order to help find his younger brother, who he believes to be kidnapped by a cult that worships Baphomet somewhere in the desert outside Las Vegas, Nevada.;['Drama', 'Misterio'];83.0;Baphomet Mountain
tt10799214;4.2;42.0;Justin Viggiano;['Justin Viggiano'];A newly hired night watch woman's deceased child's clown doll goes missing from her place of work and starts appearing in places it shouldn't weakening her already fragile sanity.;['Drama', 'Misterio', 'Suspense'];95.0;Drown the Clown
tt10801230;5.9;59.0;Sreevardhan;['Manapaka Nagarjuna'];Krishnamurthy Who Is An IIT BOMBAY Student Comes To Hyderabad And Gets To Know That His Uncle Is Missing. Entire Story Revolves Around The Mysterious Missing Case Of Krishnamurthy's Uncle.;['Drama', 'Misterio'];122.0;IIT Krishnamurthy
tt10800124;;;Jerome Velinsky;['Jerome Velinsky'];A man wakes from a nightmare to find he's being stalked by a mysterious intruder lurking outside his home.;['Misterio', 'Suspense'];14.0;Darker, Darkest
tt10805966;6.9;69.0;Anthony Kalmeta;['Anthony Kalmeta'];This short psychological-drama follows a 13-year-old boy whose mother mysteriously disappears, forcing him to question his father and his own memory to uncover the truth.;['Drama', 'Misterio'];25.0;Overcast
tt10832760;;;Gedde Watanabe;['Anna Keizer'];Vivian Dean is dead. She was killed at a baby shower. Went down a flight of stairs. And now she is hellbent on finding out who did it.;['Comedia', 'Misterio'];9.0;She Had It Coming
