ID;Puntuación;Porcentaje;Dirección;Guión;Argumento;Género;Duración;Título
tt10110848;;;Brian Christopher White;['Brian Christopher White'];Outjogging Pictures presents a proof of concept, short film, from the feature length script, Parked. Max Grillinger wakes up, hand cuffed to his car, in the middle of nowhere. When a stranger comes along, Max soon realizes that asking for help may have gotten him more than he bargained for.;['Suspense'];;Parked
tt10112500;;;Shiladitya Moulik;['Shiladitya Moulik'];Ganga, a scared nurse asks her best friend Minu to fill in for her every new moon night because last couple of months someone or the other is dying in the hospital on that very night. This month also Minu obliges and spends time in the hospital talking to Ganga and Minu's beloved boyfriend through the night as the horror repeats itself one more time.;['Suspense'];;No Moon Coming Soon
tt10120130;9.1;91.0;Antonino Torrisi;['Ruben Marciano', 'Marco Raspanti', 'Re Salvador'];;['Suspense'];14.0;Play
tt10119044;;;Luiis Hule;['Luiis Hule'];Rachel wakes up and quickly realizes something is wrong...;['Terror', 'Misterio'];2.0;Breathe
tt10126838;;;Jack Walterman;['Jack Walterman'];;['Suspense'];5.0;Beyond This Room
tt10131252;;;Fraser Pemberton;['Fraser Pemberton'];A woman plagued by the memory of her mother's suicide attempts to reconnect with her estranged father after meeting a cryptic stranger one evening who incites her to confront the past before time runs out.;['Drama', 'Familiar'];14.0;Hourglass
tt10135720;;;Iván Zumárraga;['Iván Zumárraga'];;['Suspense'];10.0;Tajo Rebosante
tt10140912;;;Viktor Tatarskiy;['Daria Lenda', 'Aleksey Mitin'];A young couple Yulia and Vlad go to spend some quiet days on an island. Vlad is in his early thirties. He is kind and caring with Yulia. She suffers from a psychological trauma and partial memory loss. Complete isolation makes the young couple happy during first days, however, very soon the girl notices some strange behavior of her boyfriend. Terrifying hallucinations... Leer todo;['Drama', 'Suspense'];80.0;Chuzhaya zhizn
tt10148772;;;Ethan Levesque;['Ethan Levesque'];Shortly after a down on his luck small town farmer makes a deal with a loan shark, local police raid the illegal organization. Now taken hostage, the desperate Maine man must cooperate with his captor, or face the various consequences.;['Suspense'];45.0;Indemnity
tt10155924;;;Ricky Reid;['Ricky Reid'];Expat living in Beijing gets caught up in shady job and future tech. We follow Victor, an American expat living in Beijing, as he navigates through the underground city scene delivering packages for an online tech company. When Victor is asked to open one of the packages by his Italian boss, he's put into a tailspin of warped memories and weird science. The race to fi... Leer todo;['Suspense'];9.0;Into the Belly of Beijing
tt10166752;;;Mingzhu Ye;['Mingzhu Ye'];Grace lost 5 years of her memories after an accident. Recently, some strange things have been happening to her. She gradually discovers the existence of a mysterious ghost.;['Romance', 'Suspense'];12.0;If We Have Next Life
tt10166156;;;Rebecca Hudson;['Rebecca Hudson'];;['Suspense'];;Phobia
tt10165574;;;Josh Gascon;['Josh Gascon'];A dark, neo-noir fantasy, Trebuchet charts contract killer Felix Ozryel's final moments in the criminal underworld, where his violent past and present collide beneath the warring hands of Morta and Decima, two Fates engaged in an ethereal chess match for his soul. Posing the universal question of who, or what, controls our mortal lives. Trebuchet is a mind-bending, vi... Leer todo;['Crimen', 'Drama'];;Trebuchet
tt10168654;;;Baptiste Copin;['Baptiste Copin'];;['Suspense'];;Night of the past
tt10172980;;;Yun Hao;['Yun Hao', 'Kavivarmen Vigneswaran'];A little girl desperately tries to escape a bloodthirsty killer clown that is lurking in her house.;['Terror', 'Suspense'];3.0;Boo!
tt10178906;3.8;38.0;Yu Tang;['Yu Tang'];;['Misterio', 'Suspense'];95.0;Bing feng mí an
tt10176048;;;Noga Nezer;['Noga Nezer'];A docu-fiction thriller. Noga inherits the crumbling farm of her holocaust survivor grandmother, and hires the help of a stalwart young German, to handle the property. The German suggests that he move in with Noga in return for taking on more of the house work, to which both Noga's grandmother and mother are strictly opposed. A love affair develops between them, but t... Leer todo;['Documental', 'Suspense'];70.0;The German
tt10182568;;;Elizabeth Gonzalez;['Elizabeth Gonzalez'];A grieving detective continues to search for his missing wife, but encounters some familiar faces along the way.;['Suspense'];10.0;Framed
tt10183680;;;Tony Pana;['Tony Pana'];A young man who plans to commit suicide by hanging himself has to cancel when violent robbers storm into his neighbors' house.;['Suspense'];22.0;La corde sensible
tt10185098;;;Evgeniy Mishukhin;['Evgeniy Mishukhin'];;['Acción', 'Aventura', 'Comedia'];;Robbers 3: Saved in Time
tt10187166;;;René Couder;['René Couder', 'Luis Fernando Villarreal'];;['Suspense'];;Breaking Into the Dark
tt10188324;;;Sara Turken;['Johanna Jenneman', 'Sara Turken'];When a woman goes on her third date with her boyfriend, she discovers his plan to murder her, while working together with his sister and partner in crime.;['Suspense'];;Sheep and Wolf
tt10189848;;;George Simmonds;['George Simmonds'];;['Suspense'];;Runaway
tt10193330;;;Phil Miller;['Corey Klemow', 'Tommy Schneiders'];;['Suspense'];;The Bag
tt10196026;;;Wilda Wahnwitz;['Wilda Wahnwitz'];;['Drama', 'Suspense'];10.0;Schneidewege
tt10196678;;;Rachael Timmins;['Abby Caldwell', 'Ashley Poulin', 'Samual Alcala Salazar'];A young woman, Joanna, struggles to raise her younger sister, Rebekah, in a seedy neighbourhood. After insulting a local drug dealer, Rebekah is taken and Joanna spends seven days tracking down her sister.;['Suspense'];;Seventh Day
tt10198936;;;Adam Castillo;['Gabriel Elizondo'];Theo Alazon is the leader of a notorious human trafficking cartel, practicing violence and exploitation as a thriving business. When he is tested by an infamous assassin, none of Theo's depravity could prepare him for: the lesson.;['Crimen', 'Suspense'];10.0;The Lesson of Theo Alazon
tt10202966;;;Ryan Shukis;['Cayla Penenberg', 'Ryan Shukis'];When Ester is running late for a job interview she unexpectedly finds Crispin Dupont ready to interview her.;['Suspense'];;The Detritus Dinner of the Debonair
tt10200672;;;Julian Merrill;['Rochelle Ratner'];A young woman attempts to investigate the circumstances surrounding a mysterious girl in a photograph.;['Terror', 'Misterio'];6.0;Mystery Ten
tt10207358;;;Devin Barnes;['Devin Barnes'];A man wakes up over and over again until the true nature of his predicament is revealed.;['Fantasía', 'Suspense'];;Awakenings
tt10208660;;;Hunter Thomas;['James Shearer'];;['Suspense'];14.0;Found and Lost
tt10207510;;;Serena Ewinger;['Serena Ewinger', 'Devin McGilvra', 'Steven Pratt'];Cameron is forced to drag her sister along to her dream job interview in an exciting new city, but mysterious circumstances may bring about dark secrets that could risk not only the interview, but their very lives.;['Suspense'];20.0;The Nightmare Pill
tt10207850;4.8;48.0;Danny J. Boyle;['Nick Barzini', 'Danny J. Boyle'];Melissa, una mujer casada y con una hija de ocho años, invita a la madre de su marido a vivir con ellos. Sin embargo, se da cuenta de que la abuela está trastornada por una anterior desgracia familiar y quiere secuestrar a su hija.;['Suspense'];90.0;Recuperar el pasado
tt10213104;;;Mitch Underhill;['Mitch Underhill'];;['Suspense'];;Doll
tt10215156;;;Chinguun Balkhjav;['Chinguun Balkhjav'];;['Suspense'];21.0;Karma
tt10217830;;;Krtank Chaudhary;['Krtank Chaudhary'];A social thriller that reflects on the dubious morals of today's times.;['Suspense'];19.0;Mein Bhi
tt10214546;;;Pascal Ilie Virgil;['Pascal Ilie Virgil'];;['Suspense'];;Delfin Pentagon
tt10219418;;;James Quinn;['James Quinn'];When a distant, inconsistent beep keeps a man awake, he must take matters into his own hands to discover and destroy its source.;['Comedia', 'Suspense'];;A Beep in the Night
tt10217558;;;Oriol Domènech;['Oriol Domènech'];After an unforgivable act a drunk must face the consequences when a police officer pulls him over.;['Suspense'];17.0;Sinner Road
tt10218886;6.1;61.0;Jan Verdijk;['Wouter Hendrickx', 'Hannah van Lunteren', 'Jago Hensema'];An idyllic family holiday quickly descends into a hellish nightmare.;['Suspense'];12.0;Wild
tt10218058;6.6;66.0;Simeon Duncombe;['Simeon Duncombe'];A drunk guy learns a harsh lesson about cleanliness when he gets trapped inside a public toilet.;['Ciencia ficción', 'Suspense'];7.0;Water Closet
tt10224344;8.8;88.0;Mark Maille;['Mark Maille', 'Joshua Sullivan'];May 1999, prominent shock-jock Max Tanner is caught in a hostage situation live on the air.;['Comedia', 'Suspense'];16.0;You're on the Air
tt10234082;;;Salman Aslam;['Salman Aslam'];;['Suspense'];1.0;Tripped
tt10234622;;;Benson McKay;['Travis D. Bourne', 'Benson McKay'];;['Suspense'];;Lost Dog
tt10243958;;;Kate Wissell;['Laura Colella', 'Claudia Smith'];Who would have thought a night of camping could possibly go so wrong? When Sam's friends convince her to go on a camping trip for their high school reunion, not all is as it seems. Lurking in the woods and ready for blood is something sinister. A night of horror faces the friends as they discover secrets from the past buried at Black Pond. Relationships are tested and... Leer todo;['Suspense'];75.0;The Essence
tt10249724;;;Alex Kamb;['Alex Kamb'];;['Comedia', 'Suspense'];3.0;Dying Wish
tt10250582;;;Jake Noecker;['Jake Noecker'];A beautiful girl, Kristy, dances in a club with flashing lights. A smooth-talking stranger, Chad, approaches her and joins her in dancing. The two dance and get intimate, prompting them to talk and get drinks. However, before heading back to Kristy's place to spend the night, some unforeseen events occur that drastically change the course of the evening.;['Suspense'];14.0;Turntable
tt10250412;;;Lev Huahua;['Alex Aldrich', 'John Mark Bowman', 'Xiangwu Xie'];A disturbed teenager becomes a serial killer after carving up her first victim. Based on true events.;['Suspense'];9.0;Best Friends
tt10252064;3.3;33.0;Zhang Mingwei;['Rongrong Hu', 'Minqiang Jin', 'Gangshan Jing'];;['Terror', 'Suspense'];85.0;Can't See Me Love You
tt10255464;;;Zaixia Xiong;;;['Documental', 'Suspense'];27.0;Gwaai Jan 2
tt10254154;;;Isobel Drane;['Isobel Drane'];;['Suspense'];4.0;Look Behind
tt10256190;;;Jeremiah Brite;['Jeremiah Brite'];;['Suspense'];10.0;Death Kill
tt10260028;;;Ziming Du;;;['Misterio', 'Suspense'];82.0;Lost in Time
tt10263078;;;María Fontán;['María Fontán'];Eva, a security guard, brings a couple of coffees to the interrogation room where she meets who frightens the rest of the police station: Mia, the suspect of the murder of various young ladies in the neighborhood.;['Suspense'];11.0;Burbuila
tt10265742;;;Kelsey Hoyle;['Kelsey Hoyle'];;['Suspense'];4.0;Stygian
tt10275338;;;Jordan Hudecz;['Jordan Hudecz'];;['Suspense'];;The Elevator
tt10275362;;;Fernando Santillan;['Jorge Martinez Villalobos', 'Jorge Martinez Villaseñor'];;['Suspense'];23.0;La Mula Herrada
tt10274598;3.4;34.0;Charles Peterson;['David C. Hayes', 'Jose Rosete'];Witnessing the murder of your father by your own drug addict mother can take its toll. Jason tries to live a normal life, but his personal demons may be why he's a suspect in a killing spree that has the homicide division in disbelief.;['Suspense'];85.0;A Killer Awaits
tt10283884;;;Fletcher Day;['Fletcher Day'];A man wanders the streets of his town in the dead of night. But the forces that prey on the weak soon learn, he's not human.;['Suspense'];5.0;Wolf in Sheep Clothes
tt10281564;7.2;72.0;Davide Alfonsi;['Davide Alfonsi', 'Denis Malagnino'];;['Crimen', 'Drama', 'Suspense'];;Il codice del babbuino
tt10293332;;;Luiis Hule;['Luiis Hule'];"In the distant future, the government becomes a military-state with strict curfews, and trigger happy soldiers. Anyone labeled ""Illegal"" can be killed on sight.";['Suspense'];8.0;Hunted
tt10294144;;;Dovglas Morales;['Dovglas Morales'];"Blanca wakes up injured in a trunk. Trapped in it, she manages to listen to what her captors plan to make him; she fights for her life, although it depends on others.";['Suspense'];5.0;La cajuela
tt10294466;;;Benjamin Jefferson;['Benjamin Jefferson'];;['Suspense'];3.0;Wrong Place Wrong Time
tt10294344;4.8;48.0;Hisayasu Satô;['Shinji Imaoka', 'Machiko Nasu'];As a result of an illicit affair between a man and his employee results in the man having his genitals cut off in front of the woman by the woman's husband.;['Crimen', 'Suspense'];85.0;Kawaii akuma
tt10298904;;;Jesus Cruces;['George Saim Marquez'];;['Suspense'];;Caso bionda
tt10305860;;;Trent Baker;['Trent Baker'];;['Suspense'];;The Stiletto Departure
tt10313874;;;Sheila Patterson;['Doryen Chin'];In the middle of the night, a pair of medical students and one body are forced to share an elevator with the dean.;['Suspense'];5.0;Dead Lift
tt10322886;;;Derek Boyes;['Derek Boyes'];A girl wakes up in the middle of a wood next to the blood soaked body of a guy she met in a club a few hours earlier, but that is all she can remember.;['Suspense'];15.0;Last Night
tt10322172;4.2;42.0;Cyril Morin;['Cyril Morin'];Loise Soyán y se embarcan en un peligroso pero intenso romance, la reproducción de un complejo juego de la manipulación. Después de vivir en un mundo virtual, van a arriesgar todo por un amor verdadero?;['Suspense'];89.0;Hacker's Game Redux
tt10328884;;;Andrew Manning;['Andrew Manning'];And then it happened, a door opened to a world, rushing through the phone line like heroin through an addict's veins, an electronic pulse is sent out, a refuge from the day-to-day incompetencies is sought.;['Drama', 'Ciencia ficción'];15.0;1986
tt10331476;;;Mirzamlk;['Mirzamlk'];After Dark is an 8 min psychological thriller about darkness, when light goes out and some supernatural power comes out thirsty for blood in the late hours of night. A thriller/horror short film about darkness, when light goes out and a kid realise that he is not alone in the dark, there is someone behind him, there is someone waiting for him in the shadows, Soon he f... Leer todo;['Suspense'];;After Dark- Part One
tt10341620;;;Liam Van Rooyen;['Jackson Gondo', 'Felipe Kirsten', 'Nombuso Madela'];Two dystopian thieves find a blind woman hidden deep in a government facility who has the ability to control worms that resemble shoelaces.;['Suspense'];;Laceworms
tt10340884;;;Clay Sandford;['Clay Sandford'];;['Suspense'];6.0;Digression
tt10339276;;;Renée van Zadelhoff;['Wendell Jaspers', 'Jasmine Karimova'];;['Suspense'];;Lang zal ze leven
tt10348846;;;Mirzamlk;['Ansh Beg Mirza', 'Mohib Beg Mirza'];A Boy walking alone on the busy road at night is terrorized by the stranger.;['Suspense'];;The Walk Reloaded
tt1034415;6.7;67.0;Luca Guadagnino;['Dario Argento', 'Daria Nicolodi', 'David Kajganich'];Se arremolina en el centro de una reconocida compañía de danza una oscuridad que devorará al director artístico - un joven bailarín ambicioso - y a un psicoterapeuta en duelo. Algunos sucumbirán a la pesadilla. Otros finalmente despertarán.;['Drama', 'Fantasía', 'Terror'];152.0;Suspiria
tt10348898;;;Keiron Self;['Caeti Godly', 'Jordan Nasser', 'Thom Robin'];Jamie McGuire is seeing two sides to every situation she is in. One where females are the dominant sexuality and another where the men are dominant instead. Both though come with their consequences.;['Drama', 'Ciencia ficción'];;XXY?
tt10351010;;;Elizabeth Burch-Hudson;['Elizabeth Burch-Hudson'];After a night out with her friends, Adelisa decides to go home but declines the cab offer from her friend, Jack. When she realizes someone is following her, she begins to wish she had taken that cab.;['Suspense'];5.0;A Service to My Gender
tt10361258;;;Dan Almasy;['Chris Arias'];A journalist seeking to expose corporate collusion with the government receives a tip from a new informant but is suspicious of the new informant's true intentions.;['Suspense'];6.0;Whistleblower
tt10361602;;;Ruairidh Duguid;['Ruairidh Duguid', 'Jack Griffith'];;['Suspense'];1.0;Suspect
tt10363716;;;Kit Hall;;;['Suspense'];;Seinfeld II
tt10366132;;;Stephen Garnett;['Kat Ginsburg', 'Madison Goodhue', 'Bianca Leonor Quiñones'];"Seven genetically engineered girls wake up with supernatural abilities that become stronger when brought together. After a wild night they awaken to a world that is very different from the one they have always known as ""reality""";['Ciencia ficción', 'Suspense'];;Easter Egg
tt10369654;;;Isaiah Shinn;['Michael Acevedo', 'Isaiah Shinn'];;['Suspense'];;Against Time
tt10373752;6.1;61.0;Chadlee Skrikker;['Chadlee Skrikker'];A young man is sent to live with his homophobic brother after he is forced out of the closet.;['Suspense'];12.0;Beyond Repair
tt10378256;;;Eddie Hanratty;['Eddie Hanratty', 'Edgar Tomas Lopez'];A survivor desperately tries to get his friend to safety in the mist of chaos due to an apocalyptic event.;['Suspense'];5.0;Yesterday, Tomorrow
tt10378800;;;Jason Connelly;['Shelby Schill'];;['Suspense'];8.0;Stay for Tea
tt10392720;5.2;52.0;Federico Tarántola;['Federico Tarántola'];Detective Henry Chandler receives the most intriguing mission of his career: to investigate the history of the Froggy Invasion and find the Krona Crown.;['Animación', 'Fantasía', 'Terror'];80.0;Krona 3 the Froggy Case
tt10392666;;;Samet Çakirtas;['Serkan Ertem'];;['Terror', 'Suspense'];79.0;Sessiz Ol
tt10392162;;;Jill Hughes;['Jill Hughes'];A young woman is chased and terrorized by a dangerous suspect in this white-knuckle thriller short film.;['Suspense'];6.0;The Deadline
tt10403396;;;Ejiro Imiruaye;['Ejiro Imiruaye'];On a lonely Sunday night, an innocent woman awakens in a room full of indescribable horrors and must escape with the little time she has.;['Terror', 'Suspense'];3.0;A Quiet Night In
tt0437086;7.3;73.0;Robert Rodriguez;['James Cameron', 'Laeta Kalogridis', 'Yukito Kishiro'];Una historia llena de acción sobre el viaje de autodescubrimiento de una joven que quiere descubrir la verdad sobre quién es y luchar para cambiar el mundo.;['Acción', 'Aventura', 'Ciencia ficción'];122.0;Alita: Ángel de combate
tt0837563;5.7;57.0;Kevin Kölsch;['Stephen King', 'Matt Greenberg', 'Jeff Buhler'];Louis Creed, su mujer Rachel, y sus dos hijos se mudan a un hogar rural donde oyen historias sobre un cementerio de mascotas cercano. Cuando su gato es atropellado, lo entierran en el misterioso cementerio, que demostrará a los Creed que, a veces, la muerte es lo mejor.;['Terror', 'Misterio', 'Suspense'];100.0;Cementerio de animales
tt10004258;;;Jeffrey Louis Salkilld;['Jeffrey Louis Salkilld'];A short film about Sam, a millennial suffering from an extreme Smartphone addiction. When Sam is mugged and her phone stolen, she will go to extreme lengths to get it back.;['Suspense'];;Disquiet
tt10005506;;;George Salcedo;['George Salcedo'];A young man struggles to deal with his father's life sentence in prison. As a result of this, he goes after the men who got his father locked up.;['Crimen', 'Drama'];4.0;Witness to Murder
tt10002568;;;Natalia Montecinos;['Cristian Costa', 'Natalia Montecinos'];MIA, who suddenly stopped talking, needs to find her lost words in order to reveal the truth behind crimes she witnessed.;['Drama', 'Suspense'];;Voiceless
tt10004822;;;Ryan Henry Knight;['Ryan Henry Knight'];A girl haunted by grief is reconnected with her estranged sister as they come to terms with the dark truth behind their distanced relationship.;['Drama', 'Misterio'];16.0;Ludere
tt10003982;;;Gorkem Koroglu;['Gorkem Koroglu'];Ashley, a young girl who is plagues by recurring nightmares, will have to face the darkness.;['Suspense'];12.0;Premonition
tt10004574;4.7;47.0;Rodney Jackson;['Tavares M. Wilson'];Jacob and Mia Patterson had a seemingly perfect life until one decision has them questioning everything that's happened between them.;['Drama', 'Suspense'];78.0;Paradise
tt10004944;3.9;39.0;Rec Revan;['Rec Revan'];A crime, mystery, time travel story... which fits marvellously well and seems quite realistic despite the uncommon situations.;['Acción', 'Aventura', 'Terror'];85.0;Aporia
tt10006258;;;Eric Ogden;['Eric Ogden'];When her distressed younger sister isolates herself in a secluded motel, Caitlin takes it upon herself to do an intervention. But as day turns to night and her sister's paranoia takes hold, the world she describes to Caitlin begins to seem almost plausible.;['Drama', 'Suspense'];27.0;Motel
tt10004884;;;Marius LoBont;['Marius LoBont'];After escaping a potential kidnapping, Daisy must confront her inner demons and she plots revenge.;['Suspense'];;Night Out
tt10007968;;;Andrés Cámara;['Emma Aguirre', 'Andrés Cámara'];A basketball player is in the final. He suffers an accident, from that moment he will change his life, he will have to start from scratch. She and her grandmother will have to deal with several experiences, how will it affect their lives? what would you do?;['Crimen', 'Drama'];14.0;Partir de Cero
tt10008794;;;Eryk Pruitt;['Eryk Pruitt'];A married couple at a crossroads in their relationship must put aside their differences in order to bury a body.;['Suspense'];28.0;Going Down Slow
tt10012672;;;Ryan Butterworth;['Ryan Butterworth'];;['Suspense'];2.0;Subject/Object
tt10009908;;;Milo Hickey;['Milo Hickey'];A young woman has her pre conceptions challenged on a RIDESHARE much to her detriment.;['Aventura', 'Misterio'];8.0;Rideshare
tt10014616;6.4;64.0;John Lopez;['John Lopez'];;['Crimen', 'Suspense', 'Del oeste'];;Obstáculos Orgullo Y Recompensa
tt10015432;7.0;70.0;Sergey A.;['Sergey A.'];The main character named Dima Maslennikov is sent to the eerie forest to shoot the next episode of his show. However, the filming is not going according to plan. The flock of bloodthirsty sharks started hunting at Dmitriy.;['Acción', 'Comedia', 'Terror'];50.0;Forest of the Dead Sharks
tt10015812;6.2;62.0;Awi Suryadi;['Agasyah Karim', 'Khalid Kashogi', 'Awi Suryadi'];Alex, a new highschool student met Maggie, and become best friends. Suddenly weird things started to happen in their highschool.;['Drama', 'Terror', 'Misterio'];91.0;Death Whisper
tt10016138;;;Faton Millanaj;['Marcus Jimenez', 'Faton Millanaj'];Plot is being kept underwraps.;['Suspense'];;Paranoid
tt10015500;;;Ismael Villalpando;['Ismael Villalpando'];Doctor Benson's dream is getting closer. But the few people who know what he is looking for, have tried to stop him from going ahead without knowing the reason to forbid him to continue, others have been sent to have all the information of his experiment that would change the history of humanity.;['Fantasía', 'Suspense'];15.0;Norah
tt10014580;;;Billy Rudberg;['Sean Walsh'];A dejected man holed up in a motel room, aided by a phone sex operator, attempts reincarnating an absent lover. Ultimately blurring the lines between reality and fiction.;['Drama', 'Romance'];17.0;Hanging on a Telephone
tt10015596;8.5;85.0;Sergey A.;['Sergey A.'];In an ordinary village there is a present unknown evil, from which there is no mercy.;['Comedia', 'Fantasía'];4.0;Toilet of Satan
tt10022374;;;Faisal Al-Jadir;['Faisal Al-Jadir'];A director of a failing theatre company finds himself in a quandary after he uncovers a sinister plot.;['Comedia', 'Crimen'];19.0;I Stem the Tide
tt10023296;;;Chelsea Nwasike;['Chelsea Nwasike'];A psychological thriller about a woman who tried come to terms with a traumatic childhood experience through her murder/mystery novel. She starts to see things more clearly after finding her father's suicide note.;['Suspense'];12.0;Written Words
tt10022974;6.8;68.0;Gunparwitt Phuwadolwisid;['Natathida Damrongwisetphanit', 'Kiet Kijcharouen', 'Silp Ruchiravanich'];A former psychiatric patient seeks vengeance and aims to take down a gang of underworld criminals after a tragic accident sees his beloved family killed.;['Acción', 'Drama', 'Suspense'];89.0;Nemesis
tt10023328;;;Andrea Bertazzoli;['Andrea Bertazzoli', 'Davide Cristoni', 'Davide Stagni'];Three men have to meet at an house, but while they are blocked there for a snowstorm a dead body is found.;['Terror', 'Misterio'];14.0;Nessuno lasci la stanza
tt10026214;;;Ted Day;['Ted Day', 'Adelind Horan'];After sleep-strangling his girlfriend to death, a guilt-ridden man turns to lucid dreaming with the hope that it will allow him to ask the specter of his girlfriend for forgiveness.;['Comedia', 'Ciencia ficción'];9.0;Bad Dream
tt10022610;;;Drew Howard;['Drew Howard', 'Lance Morrison', 'Brian T Shirley'];When a young man, whose father has been missing without a trace for over a year, gets bullied and pushed to the edge, how will he respond? Are there sinister, unseen forces at work?;['Suspense'];;Dine with the Devil
tt10026994;5.8;58.0;Erica Scoggins;['Erica Scoggins'];"In the fever of her first period, a curious teenager is drawn to her small town's local legend, only to find that the ""Boogeywoman"" is flesh and blood--the mother she never had.";['Suspense'];17.0;The Boogeywoman
tt10026820;;;Daniel Alcaide;['Antonio M. Gallardo'];;['Suspense'];;LCD
tt10031940;;;Francisco Raposo;['Francisco Raposo'];A lumberjack's long-lasting solitude is disrupted once a man shows up at his house asking for water.;['Drama', 'Suspense'];45.0;Jack Lives Alone
tt10032210;;;Bradley Growden;['Jay Lee'];A troubled figure, Isaac, finds himself going to extreme measures to get what he wants.;['Suspense'];;Isaac
tt10032716;;;Katie Stegeman;['Katie Stegeman'];"The simple phrase, ""Nice Place"", quickly leads to the blurring of the lines of personal space.";['Suspense'];4.0;Nice Place
tt10031542;;;Katsuto Kobayashi;['Katsuto Kobayashi'];A man who is not only estranged from his wife and son but also diagnosed with a brain tumor, thinks of killing himself when he experiences a hallucination of a dark shadow. This dark shadow tells him to give up his brain if he's going to kill himself. The man tries to escape but the dark shadow follows him relentlessly and starts asking for his eyes and ears as well.;['Suspense'];9.0;The Dark Raven
tt10035146;5.0;50.0;Luca Bertossi;['Luca Bertossi'];;['Terror', 'Suspense'];15.0;Una serata tranquilla
tt10033568;;;Craig F. Watkins;['Craig F. Watkins'];Silver Tongue is a thriller about a husband that gets a little more than he bargained for when he decides to have an affair.;['Suspense'];3.0;Silver Tongue
tt10036888;;;Tim Allen Baker;['Tim Allen Baker'];;['Suspense'];;Last Man
tt10037604;5.9;59.0;Faisal Hashmi;['Faisal Hashmi'];A young woman Skyping with her long distance boyfriend late night realizes that an ancient evil presence may have been unleashed upon her.;['Terror', 'Suspense'];8.0;Wicken
tt10038594;;;Julio C. Martínez Valle;['Julio C. Martínez Valle'];"A serial killer on the loose, sending letters to his next victims. However, things are about to change; when current events play a trick on the killers head.";['Suspense'];11.0;Not A Stranger
tt10037836;;;Ritchie Johnston;['Ryan Enever'];;['Drama', 'Terror', 'Suspense'];;Killer's Whisper
tt10039344;5.4;54.0;Justin Dec;['Justin Dec'];Una enfermera se baja una app que afirma predecir el momento de tu muerte. Le da tres días.;['Terror', 'Suspense'];90.0;Countdown: La hora de tu muerte
tt10041570;;;DC Brandon;['DC Brandon'];A serious of mysterious packages keep arriving at a young woman's apartment.;['Suspense'];25.0;Love Express
tt10041676;;;Orlando Bryant;['Anette Martinsen'];During 1946 in Norway, a Pregnant woman, home alone, gets trapped in the house by snow. She is unable to get out and she has to deliver her baby. It is a historical thriller and it is a true story.;['Suspense'];;Baa Baa Black Sheep
tt10044748;;;Sydney Smith;['Sydney Smith'];Rachel is trying to study for an exam but keeps getting strange and terrifying phone calls.;['Terror', 'Suspense'];;Whoever You Want Me to Be
tt10044784;;;Jay Costelo;['William Gabriel Grier', 'Somya von Eames', 'Tim Banks'];;['Ciencia ficción', 'Suspense'];5.0;Sheep
tt10042910;;;Caz Isaiah;['Caz Isaiah'];;['Suspense'];;Decay
tt10042224;;;Kalani Kelly;['Kalani Kelly'];College senior, Kim's, seemingly ordinary night in takes a terrifying turn when an intruder appears in her backyard.;['Suspense'];;Alder
tt10045808;;;Henry Zambrano;['Henry Zambrano'];A man arrives to a new place where he is set to find new opportunities for him and those he loved. Immediately after his arrival things start to go on paths he wasn't expecting.;['Suspense'];;The Nobodies
tt10046300;;;Cornelius Koch;['Cornelius Koch'];With no memories of his past the puppet Fredelius awakes in the film workshop of his creator. Fredelius - innocent and kind-hearted - soon has to realize that he was only built to play the role of a super villain. Will his new consciousness help him change the course of things?;['Animación', 'Acción'];20.0;Death of the Filmmaker
tt10047966;8.2;82.0;Jorge Tudanca;['Ramón Caramés'];The intelligent Selina Kyle looks after Bruce Wayne, a very well known detective, in order to search a man who is killing women in Gotham City.;['Suspense'];7.0;Una Hermosa Amistad
tt10049182;4.3;43.0;Nessa Aref;['Nessa Aref', 'Alysson Hall'];Fearing she's losing her best friends to their prestigious universities, Olivia tries to hide from them on prom night, taking refuge in a creepy old house.;['Suspense'];13.0;The Mirror
tt10050686;;;Subair Hameed;['Prasanth Azhimala', 'Sabu Gosh'];;['Terror', 'Suspense'];117.0;British Bungalow
tt10050098;6.8;68.0;Rick Caplan;['Rick Caplan'];In a misguided attempt to protect his friend from an extortionist, a man hijacks a blackmail scheme and puts himself and everyone he cares about in danger.;['Suspense'];82.0;Mr Misfortune
tt10050738;;;Pradeesh Unnikrishnan;['Redhu Krishnan'];Sanju, Shiva, Nelson, and Appunny's friendship stands true to the test of time when they all go out of their ways to help Shiva's sister Shivani, who gets caught in an unfortunate incident.;['Acción', 'Suspense'];117.0;Therottam
tt10048556;3.7;37.0;Christopher Ray;['Lindsay Hartley', 'Jason-Shane Scott'];When a former co-host, Jake Everett, works his way back into the professional life of popular TV morning show host Naomi Spencer, the show's success skyrockets, but Naomi's personal life begins to fall apart.;['Suspense'];88.0;Staged Killer
tt10051586;2.3;23.0;Steven M. Smith;['Christopher Jolley', 'Steven M. Smith'];Reality TV stars attend a Halloween Scare Attraction. Suddenly the escape room turns deadly as gas leaks in leaving them unconscious. A voice tells them they must tell a truth or die. Who will survive the real scare attraction?;['Comedia', 'Terror', 'Suspense'];72.0;Scare Attraction
tt10053998;;;Curtis Johnson;['Alana Johnson'];Two kids walking around in the woods see an unexpected person with bad intentions. Once they are on the run, it's every man for himself.;['Suspense'];;The Dream
